arm,scenario,label,category,seed,width,height,num_agents,max_steps,obstacle_ratio,obstacles,free_cells,coverage_ratio,coverage_completed,mission_completed,returned_to_depot,steps,coverage_steps,return_steps,path_length,avg_agent_path_length,global_repeat_ratio,total_reward,trajectory_json,metric_budgets,coverage_auc,coverage_at_50,coverage_at_100,coverage_at_125,coverage_at_200,coverage_at_250,coverage_at_300,coverage_at_375,coverage_at_500,t90,t95,t99,repeat_ratio,repeat_ratio_after_90,inter_agent_overlap_ratio,stall_steps,stalled,stall_coverage,stall_termination_coverage,coverage_at_112,coverage_at_281,coverage_at_562,coverage_at_750,coverage_at_844,coverage_at_1000,coverage_at_1125
GAT-ON,stress_20x20_4a_r10,Obstacle stress 20x20 / 4 agents / 10%,obstacle-stress,20260611,20,20,4,500,0.1,40,360,0.6138888888888889,0,0,0,500,500,0,500,125.0,0.8897205588822356,-421.4499991685152,reports\native_train_seed_gated_cuap_2026-06-07\trajectories\GAT-ON_stress_20x20_4a_r10_seed_20260611.json,"[50, 100, 125, 200, 250, 300, 375, 500]",0.4762055555555555,0.14166666666666666,0.2777777777777778,0.3472222222222222,0.5333333333333333,0.6083333333333333,0.6138888888888889,0.6138888888888889,0.6138888888888889,,,,0.8897205588822356,0.0,0.004524886877828055,50,1,0.6138888888888889,0.6138888888888889,,,,,,,
GAT-ON,stress_20x20_4a_r10,Obstacle stress 20x20 / 4 agents / 10%,obstacle-stress,20260612,20,20,4,500,0.1,40,360,1.0,1,1,0,238,238,0,828,207.0,0.6234309623430963,37.593749264255166,reports\native_train_seed_gated_cuap_2026-06-07\trajectories\GAT-ON_stress_20x20_4a_r10_seed_20260612.json,"[50, 100, 125, 200, 250, 300, 375, 500]",0.8778555555555555,0.5055555555555555,0.8027777777777778,0.8833333333333333,0.9694444444444444,1.0,1.0,1.0,1.0,128,140,208,0.6234309623430963,0.9181818181818182,0.48055555555555557,50,0,,1.0,,,,,,,
GAT-ON,stress_20x20_4a_r10,Obstacle stress 20x20 / 4 agents / 10%,obstacle-stress,20260613,20,20,4,500,0.1,40,360,0.008333333333333333,0,0,0,500,500,0,2,0.5,0.9985029940119761,-323.90311309695244,reports\native_train_seed_gated_cuap_2026-06-07\trajectories\GAT-ON_stress_20x20_4a_r10_seed_20260613.json,"[50, 100, 125, 200, 250, 300, 375, 500]",0.008333333333333331,0.008333333333333333,0.008333333333333333,0.008333333333333333,0.008333333333333333,0.008333333333333333,0.008333333333333333,0.008333333333333333,0.008333333333333333,,,,0.9985029940119761,0.0,0.3333333333333333,50,1,0.008333333333333333,0.008333333333333333,,,,,,,
GAT-ON,stress_20x20_4a_r15,Obstacle stress 20x20 / 4 agents / 15%,obstacle-stress,20260621,20,20,4,500,0.15,60,340,0.8558823529411764,0,0,0,500,500,0,500,125.0,0.8547904191616766,-403.0593728721142,reports\native_train_seed_gated_cuap_2026-06-07\trajectories\GAT-ON_stress_20x20_4a_r15_seed_20260621.json,"[50, 100, 125, 200, 250, 300, 375, 500]",0.5892941176470587,0.14705882352941177,0.29411764705882354,0.36764705882352944,0.5617647058823529,0.6764705882352942,0.7588235294117647,0.8558823529411764,0.8558823529411764,,,,0.8547904191616766,0.0,0.003436426116838488,50,1,0.8558823529411764,0.8558823529411764,,,,,,,
GAT-ON,stress_20x20_4a_r15,Obstacle stress 20x20 / 4 agents / 15%,obstacle-stress,20260622,20,20,4,500,0.15,60,340,1.0,1,1,0,155,155,0,610,152.5,0.4551282051282051,72.29374923184514,reports\native_train_seed_gated_cuap_2026-06-07\trajectories\GAT-ON_stress_20x20_4a_r15_seed_20260622.json,"[50, 100, 125, 200, 250, 300, 375, 500]",0.881929411764706,0.5029411764705882,0.7941176470588235,0.8970588235294118,1.0,1.0,1.0,1.0,1.0,126,136,153,0.4551282051282051,0.7068965517241379,0.3911764705882353,50,0,,1.0,,,,,,,
GAT-ON,stress_20x20_4a_r15,Obstacle stress 20x20 / 4 agents / 15%,obstacle-stress,20260623,20,20,4,500,0.15,60,340,0.7764705882352941,0,0,0,500,500,0,1994,498.5,0.8682634730538922,18.031249079853296,reports\native_train_seed_gated_cuap_2026-06-07\trajectories\GAT-ON_stress_20x20_4a_r15_seed_20260623.json,"[50, 100, 125, 200, 250, 300, 375, 500]",0.6984529411764706,0.4764705882352941,0.6558823529411765,0.7,0.7764705882352941,0.7764705882352941,0.7764705882352941,0.7764705882352941,0.7764705882352941,,,,0.8682634730538922,0.0,0.1590909090909091,50,1,0.7764705882352941,0.7764705882352941,,,,,,,
GAT-ON,stress_20x20_4a_r20,Obstacle stress 20x20 / 4 agents / 20%,obstacle-stress,20260631,20,20,4,500,0.2,80,320,0.678125,0,0,0,500,500,0,500,125.0,0.8917165668662674,-422.5999993979931,reports\native_train_seed_gated_cuap_2026-06-07\trajectories\GAT-ON_stress_20x20_4a_r20_seed_20260631.json,"[50, 100, 125, 200, 250, 300, 375, 500]",0.5220124999999999,0.159375,0.3,0.378125,0.565625,0.671875,0.678125,0.678125,0.678125,,,,0.8917165668662674,0.0,0.004608294930875576,50,1,0.678125,0.678125,,,,,,,
GAT-ON,stress_20x20_4a_r20,Obstacle stress 20x20 / 4 agents / 20%,obstacle-stress,20260632,20,20,4,500,0.2,80,320,0.89375,0,0,0,500,500,0,1996,499.0,0.8572854291417166,23.59687401726842,reports\native_train_seed_gated_cuap_2026-06-07\trajectories\GAT-ON_stress_20x20_4a_r20_seed_20260632.json,"[50, 100, 125, 200, 250, 300, 375, 500]",0.8023750000000001,0.503125,0.759375,0.859375,0.89375,0.89375,0.89375,0.89375,0.89375,,,,0.8572854291417166,0.0,0.2517482517482518,50,1,0.89375,0.89375,,,,,,,
GAT-ON,stress_20x20_4a_r20,Obstacle stress 20x20 / 4 agents / 20%,obstacle-stress,20260633,20,20,4,500,0.2,80,320,0.890625,0,0,0,500,500,0,1992,498.0,0.8577844311377245,21.837499722838402,reports\native_train_seed_gated_cuap_2026-06-07\trajectories\GAT-ON_stress_20x20_4a_r20_seed_20260633.json,"[50, 100, 125, 200, 250, 300, 375, 500]",0.7999125,0.490625,0.78125,0.865625,0.890625,0.890625,0.890625,0.890625,0.890625,,,,0.8577844311377245,0.0,0.14035087719298245,50,1,0.890625,0.890625,,,,,,,
GAT-ON,transfer_30x30_4a_r05,Transfer 30x30 / 4 agents / 5%,map-size,20260701,30,30,4,1125,0.05,45,855,1.0,1,1,0,334,334,0,1332,333.0,0.3619402985074627,187.02916530147195,reports\native_train_seed_gated_cuap_2026-06-07\trajectories\GAT-ON_transfer_30x30_4a_r05_seed_20260701.json,"[100, 112, 200, 281, 300, 500, 562, 750, 844, 1000, 1125]",0.8843196881091618,,0.41403508771929826,,0.7812865497076024,,0.9637426900584796,,1.0,261,295,327,0.3619402985074627,0.708904109589041,0.3064327485380117,56,0,,1.0,0.4584795321637427,0.9263157894736842,1.0,1.0,1.0,1.0,1.0
GAT-ON,transfer_30x30_4a_r05,Transfer 30x30 / 4 agents / 5%,map-size,20260702,30,30,4,1125,0.05,45,855,1.0,1,1,0,394,394,0,1554,388.5,0.4588607594936709,174.61666544154286,reports\native_train_seed_gated_cuap_2026-06-07\trajectories\GAT-ON_transfer_30x30_4a_r05_seed_20260702.json,"[100, 112, 200, 281, 300, 500, 562, 750, 844, 1000, 1125]",0.8693510071474984,,0.41754385964912283,,0.6573099415204678,,0.927485380116959,,1.0,287,319,364,0.4588607594936709,0.8060747663551402,0.43391812865497076,56,0,,1.0,0.4619883040935672,0.8760233918128655,1.0,1.0,1.0,1.0,1.0
GAT-ON,transfer_30x30_4a_r05,Transfer 30x30 / 4 agents / 5%,map-size,20260703,30,30,4,1125,0.05,45,855,1.0,1,1,0,371,371,0,1480,370.0,0.4254032258064516,188.39166528359056,reports\native_train_seed_gated_cuap_2026-06-07\trajectories\GAT-ON_transfer_30x30_4a_r05_seed_20260703.json,"[100, 112, 200, 281, 300, 500, 562, 750, 844, 1000, 1125]",0.8861151397011046,,0.4444444444444444,,0.7976608187134503,,0.9146198830409357,,1.0,290,314,336,0.4254032258064516,0.7376543209876543,0.41169590643274856,56,0,,1.0,0.49122807017543857,0.8947368421052632,1.0,1.0,1.0,1.0,1.0
GAT-ON,agents_20x20_6a_r05,Transfer 20x20 / 6 agents / 5%,agent-count,20260801,20,20,6,500,0.05,20,380,1.0,1,1,0,264,264,0,528,88.0,0.7610062893081762,-159.7270821928978,reports\native_train_seed_gated_cuap_2026-06-07\trajectories\GAT-ON_agents_20x20_6a_r05_seed_20260801.json,"[50, 100, 125, 200, 250, 300, 375, 500]",0.7810684210526316,0.2657894736842105,0.5210526315789473,0.6105263157894737,0.8342105263157895,0.9473684210526315,1.0,1.0,1.0,221,251,263,0.7610062893081762,0.8527131782945736,0.2,50,0,,1.0,,,,,,,
GAT-ON,agents_20x20_6a_r05,Transfer 20x20 / 6 agents / 5%,agent-count,20260802,20,20,6,500,0.05,20,380,1.0,1,1,0,255,255,0,510,85.0,0.7526041666666666,-152.0020814538002,reports\native_train_seed_gated_cuap_2026-06-07\trajectories\GAT-ON_agents_20x20_6a_r05_seed_20260802.json,"[50, 100, 125, 200, 250, 300, 375, 500]",0.7891263157894737,0.2657894736842105,0.5210526315789473,0.631578947368421,0.881578947368421,0.9868421052631579,1.0,1.0,1.0,212,230,253,0.7526041666666666,0.8527131782945736,0.2,50,0,,1.0,,,,,,,
GAT-ON,agents_20x20_6a_r05,Transfer 20x20 / 6 agents / 5%,agent-count,20260803,20,20,6,500,0.05,20,380,1.0,1,1,0,409,409,0,818,136.33333333333334,0.8455284552845529,-285.16874998807907,reports\native_train_seed_gated_cuap_2026-06-07\trajectories\GAT-ON_agents_20x20_6a_r05_seed_20260803.json,"[50, 100, 125, 200, 250, 300, 375, 500]",0.6906263157894736,0.2657894736842105,0.40789473684210525,0.45263157894736844,0.6473684210526316,0.7605263157894737,0.8605263157894737,0.9815789473684211,1.0,337,362,383,0.8455284552845529,0.9120370370370371,0.11315789473684211,50,0,,1.0,,,,,,,
GAT-ON,combined_30x30_6a_r05,Transfer 30x30 / 6 agents / 5%,combined,20260901,30,30,6,1125,0.05,45,855,0.9906432748538012,0,0,0,1125,1125,0,2250,375.0,0.8746299585553582,-826.4666569828987,reports\native_train_seed_gated_cuap_2026-06-07\trajectories\GAT-ON_combined_30x30_6a_r05_seed_20260901.json,"[100, 112, 200, 281, 300, 500, 562, 750, 844, 1000, 1125]",0.7787311241065628,,0.2304093567251462,,0.4222222222222222,,0.6116959064327485,,0.9590643274853801,453,494,608,0.8746299585553582,0.9809027777777778,0.2809917355371901,56,1,0.9906432748538012,0.9906432748538012,0.25380116959064325,0.5859649122807018,0.9824561403508771,0.9906432748538012,0.9906432748538012,0.9906432748538012,0.9906432748538012
GAT-ON,combined_30x30_6a_r05,Transfer 30x30 / 6 agents / 5%,combined,20260902,30,30,6,1125,0.05,45,855,0.8713450292397661,0,0,0,1125,1125,0,1125,187.5,0.8897276494967437,-1057.3270634114742,reports\native_train_seed_gated_cuap_2026-06-07\trajectories\GAT-ON_combined_30x30_6a_r05_seed_20260902.json,"[100, 112, 200, 281, 300, 500, 562, 750, 844, 1000, 1125]",0.562021052631579,,0.1111111111111111,,0.22573099415204678,,0.3368421052631579,,0.5567251461988304,,,,0.8897276494967437,0.0,0.0013422818791946308,56,1,0.8713450292397661,0.8713450292397661,0.12514619883040937,0.3169590643274854,0.6116959064327485,0.7929824561403509,0.8713450292397661,0.8713450292397661,0.8713450292397661
GAT-ON,combined_30x30_6a_r05,Transfer 30x30 / 6 agents / 5%,combined,20260903,30,30,6,1125,0.05,45,855,0.8292397660818713,0,0,0,1125,1125,0,2250,375.0,0.8950562462995856,-851.494456410408,reports\native_train_seed_gated_cuap_2026-06-07\trajectories\GAT-ON_combined_30x30_6a_r05_seed_20260903.json,"[100, 112, 200, 281, 300, 500, 562, 750, 844, 1000, 1125]",0.6516730344379467,,0.2304093567251462,,0.4093567251461988,,0.5286549707602339,,0.7321637426900585,,,,0.8950562462995856,0.0,0.07334273624823695,56,1,0.8292397660818713,0.8292397660818713,0.256140350877193,0.5111111111111111,0.7789473684210526,0.8292397660818713,0.8292397660818713,0.8292397660818713,0.8292397660818713
GAT-CUAP,native_20x20_4a,Course-4 native 20x20 / 4 agents,course-native,20260431,20,20,4,500,0.05,20,380,1.0,1,1,0,124,124,0,492,123.0,0.24,88.96874886006117,reports\native_train_seed_gated_cuap_2026-06-07\trajectories\GAT-CUAP_native_20x20_4a_seed_20260431.json,"[50, 100, 125, 200, 250, 300, 375, 500]",0.8936315789473684,0.4763157894736842,0.9052631578947369,1.0,1.0,1.0,1.0,1.0,1.0,100,110,121,0.24,0.625,0.15,50,0,,1.0,,,,,,,
GAT-CUAP,unseen_20x20_4a_r05,Unseen 20x20 / 4 agents / 5% obstacles,same-size,20260601,20,20,4,500,0.05,20,380,0.9947368421052631,0,0,0,500,500,0,500,125.0,0.811377245508982,-380.27812142670155,reports\native_train_seed_gated_cuap_2026-06-07\trajectories\GAT-CUAP_unseen_20x20_4a_r05_seed_20260601.json,"[50, 100, 125, 200, 250, 300, 375, 500]",0.5771578947368421,0.13421052631578947,0.2578947368421053,0.32105263157894737,0.48947368421052634,0.6,0.7236842105263158,0.8552631578947368,0.9947368421052631,401,433,484,0.811377245508982,0.9090909090909091,0.0026455026455026454,50,0,,0.9947368421052631,,,,,,,
GAT-CUAP,unseen_20x20_4a_r05,Unseen 20x20 / 4 agents / 5% obstacles,same-size,20260602,20,20,4,500,0.05,20,380,1.0,1,1,0,152,152,0,604,151.0,0.3790849673202614,85.60624899342656,reports\native_train_seed_gated_cuap_2026-06-07\trajectories\GAT-CUAP_unseen_20x20_4a_r05_seed_20260602.json,"[50, 100, 125, 200, 250, 300, 375, 500]",0.8846105263157894,0.46842105263157896,0.8447368421052631,0.9342105263157895,1.0,1.0,1.0,1.0,1.0,113,129,144,0.3790849673202614,0.7564102564102564,0.3078947368421053,50,0,,1.0,,,,,,,
GAT-CUAP,unseen_20x20_4a_r05,Unseen 20x20 / 4 agents / 5% obstacles,same-size,20260603,20,20,4,500,0.05,20,380,0.9973684210526316,0,0,0,500,500,0,1368,342.0,0.8108782435129741,-132.7593795247376,reports\native_train_seed_gated_cuap_2026-06-07\trajectories\GAT-CUAP_unseen_20x20_4a_r05_seed_20260603.json,"[50, 100, 125, 200, 250, 300, 375, 500]",0.8800210526315788,0.46842105263157896,0.8578947368421053,0.9184210526315789,0.9973684210526316,0.9973684210526316,0.9973684210526316,0.9973684210526316,0.9973684210526316,116,173,185,0.8108782435129741,0.9759114583333334,0.3087071240105541,50,1,0.9973684210526316,0.9973684210526316,,,,,,,
GAT-CUAP,unseen_20x20_4a_r05,Unseen 20x20 / 4 agents / 5% obstacles,same-size,20260604,20,20,4,500,0.05,20,380,1.0,1,1,0,194,194,0,692,173.0,0.5128205128205128,58.40624847263098,reports\native_train_seed_gated_cuap_2026-06-07\trajectories\GAT-CUAP_unseen_20x20_4a_r05_seed_20260604.json,"[50, 100, 125, 200, 250, 300, 375, 500]",0.8813473684210525,0.4605263157894737,0.8289473684210527,0.9552631578947368,1.0,1.0,1.0,1.0,1.0,114,122,155,0.5128205128205128,0.884375,0.43157894736842106,50,0,,1.0,,,,,,,
GAT-CUAP,unseen_20x20_4a_r05,Unseen 20x20 / 4 agents / 5% obstacles,same-size,20260605,20,20,4,500,0.05,20,380,1.0,1,1,0,142,142,0,564,141.0,0.3356643356643357,87.61874907463789,reports\native_train_seed_gated_cuap_2026-06-07\trajectories\GAT-CUAP_unseen_20x20_4a_r05_seed_20260605.json,"[50, 100, 125, 200, 250, 300, 375, 500]",0.8865947368421052,0.4921052631578947,0.8263157894736842,0.9473684210526315,1.0,1.0,1.0,1.0,1.0,111,126,138,0.3356643356643357,0.7016129032258065,0.32894736842105265,50,0,,1.0,,,,,,,
GAT-CUAP,stress_20x20_4a_r10,Obstacle stress 20x20 / 4 agents / 10%,obstacle-stress,20260611,20,20,4,500,0.1,40,360,0.8222222222222222,0,0,0,500,500,0,500,125.0,0.8522954091816367,-401.7218731790781,reports\native_train_seed_gated_cuap_2026-06-07\trajectories\GAT-CUAP_stress_20x20_4a_r10_seed_20260611.json,"[50, 100, 125, 200, 250, 300, 375, 500]",0.5658722222222222,0.14166666666666666,0.28055555555555556,0.3416666666666667,0.525,0.6361111111111111,0.7666666666666667,0.8222222222222222,0.8222222222222222,,,,0.8522954091816367,0.0,0.0033783783783783786,50,1,0.8222222222222222,0.8222222222222222,,,,,,,
GAT-CUAP,stress_20x20_4a_r10,Obstacle stress 20x20 / 4 agents / 10%,obstacle-stress,20260612,20,20,4,500,0.1,40,360,1.0,1,1,0,192,192,0,758,189.5,0.533678756476684,74.74374946951866,reports\native_train_seed_gated_cuap_2026-06-07\trajectories\GAT-CUAP_stress_20x20_4a_r10_seed_20260612.json,"[50, 100, 125, 200, 250, 300, 375, 500]",0.8884333333333334,0.5194444444444445,0.8361111111111111,0.9527777777777777,1.0,1.0,1.0,1.0,1.0,111,122,167,0.533678756476684,0.8950617283950617,0.3277777777777778,50,0,,1.0,,,,,,,
GAT-CUAP,stress_20x20_4a_r10,Obstacle stress 20x20 / 4 agents / 10%,obstacle-stress,20260613,20,20,4,500,0.1,40,360,0.008333333333333333,0,0,0,500,500,0,2,0.5,0.9985029940119761,-323.90311309695244,reports\native_train_seed_gated_cuap_2026-06-07\trajectories\GAT-CUAP_stress_20x20_4a_r10_seed_20260613.json,"[50, 100, 125, 200, 250, 300, 375, 500]",0.008333333333333331,0.008333333333333333,0.008333333333333333,0.008333333333333333,0.008333333333333333,0.008333333333333333,0.008333333333333333,0.008333333333333333,0.008333333333333333,,,,0.9985029940119761,0.0,0.3333333333333333,50,1,0.008333333333333333,0.008333333333333333,,,,,,,
GAT-CUAP,stress_20x20_4a_r15,Obstacle stress 20x20 / 4 agents / 15%,obstacle-stress,20260621,20,20,4,500,0.15,60,340,0.3352941176470588,0,0,0,500,500,0,500,125.0,0.9431137724550899,-449.50000098347664,reports\native_train_seed_gated_cuap_2026-06-07\trajectories\GAT-CUAP_stress_20x20_4a_r15_seed_20260621.json,"[50, 100, 125, 200, 250, 300, 375, 500]",0.29578823529411763,0.15,0.2735294117647059,0.3352941176470588,0.3352941176470588,0.3352941176470588,0.3352941176470588,0.3352941176470588,0.3352941176470588,,,,0.9431137724550899,0.0,0.008771929824561403,50,1,0.3352941176470588,0.3352941176470588,,,,,,,
GAT-CUAP,stress_20x20_4a_r15,Obstacle stress 20x20 / 4 agents / 15%,obstacle-stress,20260622,20,20,4,500,0.15,60,340,1.0,1,1,0,220,220,0,872,218.0,0.6153846153846154,66.81874945759773,reports\native_train_seed_gated_cuap_2026-06-07\trajectories\GAT-CUAP_stress_20x20_4a_r15_seed_20260622.json,"[50, 100, 125, 200, 250, 300, 375, 500]",0.8669764705882353,0.4970588235294118,0.7823529411764706,0.8470588235294118,0.9382352941176471,1.0,1.0,1.0,1.0,143,203,213,0.6153846153846154,0.8896103896103896,0.3382352941176471,50,0,,1.0,,,,,,,
GAT-CUAP,stress_20x20_4a_r15,Obstacle stress 20x20 / 4 agents / 15%,obstacle-stress,20260623,20,20,4,500,0.15,60,340,1.0,1,1,0,231,231,0,912,228.0,0.6336206896551724,63.89374949038029,reports\native_train_seed_gated_cuap_2026-06-07\trajectories\GAT-CUAP_stress_20x20_4a_r15_seed_20260623.json,"[50, 100, 125, 200, 250, 300, 375, 500]",0.8747,0.4823529411764706,0.7735294117647059,0.8558823529411764,0.9941176470588236,1.0,1.0,1.0,1.0,136,150,178,0.6336206896551724,0.9131578947368421,0.49411764705882355,50,0,,1.0,,,,,,,
GAT-CUAP,stress_20x20_4a_r20,Obstacle stress 20x20 / 4 agents / 20%,obstacle-stress,20260631,20,20,4,500,0.2,80,320,0.6375,0,0,0,500,500,0,500,125.0,0.8982035928143712,-425.9156245291233,reports\native_train_seed_gated_cuap_2026-06-07\trajectories\GAT-CUAP_stress_20x20_4a_r20_seed_20260631.json,"[50, 100, 125, 200, 250, 300, 375, 500]",0.50445625,0.159375,0.309375,0.38125,0.596875,0.6375,0.6375,0.6375,0.6375,,,,0.8982035928143712,0.0,0.004901960784313725,50,1,0.6375,0.6375,,,,,,,
GAT-CUAP,stress_20x20_4a_r20,Obstacle stress 20x20 / 4 agents / 20%,obstacle-stress,20260632,20,20,4,500,0.2,80,320,0.975,0,0,0,500,500,0,1994,498.5,0.844311377245509,30.965624950826168,reports\native_train_seed_gated_cuap_2026-06-07\trajectories\GAT-CUAP_stress_20x20_4a_r20_seed_20260632.json,"[50, 100, 125, 200, 250, 300, 375, 500]",0.81226875,0.459375,0.6375,0.696875,0.871875,0.96875,0.96875,0.975,0.975,209,240,,0.844311377245509,0.979381443298969,0.12179487179487179,50,1,0.96875,0.96875,,,,,,,
GAT-CUAP,stress_20x20_4a_r20,Obstacle stress 20x20 / 4 agents / 20%,obstacle-stress,20260633,20,20,4,500,0.2,80,320,0.928125,0,0,0,500,500,0,1996,499.0,0.8517964071856288,27.349999107420444,reports\native_train_seed_gated_cuap_2026-06-07\trajectories\GAT-CUAP_stress_20x20_4a_r20_seed_20260633.json,"[50, 100, 125, 200, 250, 300, 375, 500]",0.8284999999999998,0.51875,0.790625,0.8625,0.928125,0.928125,0.928125,0.928125,0.928125,142,,,0.8517964071856288,0.9937150837988827,0.1717171717171717,50,1,0.928125,0.928125,,,,,,,
GAT-CUAP,transfer_30x30_4a_r05,Transfer 30x30 / 4 agents / 5%,map-size,20260701,30,30,4,1125,0.05,45,855,1.0,1,1,0,493,493,0,1712,428.0,0.5673076923076923,94.60416546836495,reports\native_train_seed_gated_cuap_2026-06-07\trajectories\GAT-CUAP_transfer_30x30_4a_r05_seed_20260701.json,"[100, 112, 200, 281, 300, 500, 562, 750, 844, 1000, 1125]",0.8792836907082521,,0.4222222222222222,,0.7228070175438597,,0.9497076023391813,,1.0,263,301,456,0.5673076923076923,0.907608695652174,0.5005847953216375,56,1,0.9871345029239766,0.9871345029239766,0.4678362573099415,0.9181286549707602,1.0,1.0,1.0,1.0,1.0
