arm,scenario,label,category,seed,width,height,num_agents,max_steps,obstacle_ratio,obstacles,free_cells,coverage_ratio,coverage_completed,mission_completed,returned_to_depot,steps,coverage_steps,return_steps,path_length,avg_agent_path_length,global_repeat_ratio,total_reward,trajectory_json,metric_budgets,coverage_auc,coverage_at_50,coverage_at_100,coverage_at_125,coverage_at_200,coverage_at_250,coverage_at_300,coverage_at_375,coverage_at_500,t90,t95,t99,repeat_ratio,repeat_ratio_after_90,inter_agent_overlap_ratio,stall_steps,stalled,stall_coverage,stall_termination_coverage,coverage_at_112,coverage_at_281,coverage_at_562,coverage_at_750,coverage_at_844,coverage_at_1000,coverage_at_1125
GAT-ON,agents_20x20_6a_r05,Transfer 20x20 / 6 agents / 5%,agent-count,20260803,20,20,6,500,0.05,20,380,1.0,1,1,1,442,409,33,880,146.66666666666666,0.8570353649360422,-252.45155875151977,reports\three_model_ablation_2026-06-07\trajectories\GAT-ON_agents_20x20_6a_r05_seed_20260803.json,"[50, 100, 125, 200, 250, 300, 375, 500]",0.6906263157894736,0.2657894736842105,0.40789473684210525,0.45263157894736844,0.6473684210526316,0.7605263157894737,0.8605263157894737,0.9815789473684211,1.0,337,362,383,0.8570353649360422,0.9396825396825397,0.2,50,0,,1.0,,,,,,,
GAT-ON,combined_30x30_6a_r05,Transfer 30x30 / 6 agents / 5%,combined,20260901,30,30,6,1125,0.05,45,855,0.9906432748538012,0,0,0,1125,1125,0,2250,375.0,0.8746299585553582,-826.4666569828987,reports\three_model_ablation_2026-06-07\trajectories\GAT-ON_combined_30x30_6a_r05_seed_20260901.json,"[100, 112, 200, 281, 300, 500, 562, 750, 844, 1000, 1125]",0.7787311241065628,,0.2304093567251462,,0.4222222222222222,,0.6116959064327485,,0.9590643274853801,453,494,608,0.8746299585553582,0.9809027777777778,0.2809917355371901,56,1,0.9906432748538012,0.9906432748538012,0.25380116959064325,0.5859649122807018,0.9824561403508771,0.9906432748538012,0.9906432748538012,0.9906432748538012,0.9906432748538012
GAT-ON,combined_30x30_6a_r05,Transfer 30x30 / 6 agents / 5%,combined,20260902,30,30,6,1125,0.05,45,855,0.8713450292397661,0,0,0,1125,1125,0,1125,187.5,0.8897276494967437,-1057.3270634114742,reports\three_model_ablation_2026-06-07\trajectories\GAT-ON_combined_30x30_6a_r05_seed_20260902.json,"[100, 112, 200, 281, 300, 500, 562, 750, 844, 1000, 1125]",0.562021052631579,,0.1111111111111111,,0.22573099415204678,,0.3368421052631579,,0.5567251461988304,,,,0.8897276494967437,0.0,0.0013422818791946308,56,1,0.8713450292397661,0.8713450292397661,0.12514619883040937,0.3169590643274854,0.6116959064327485,0.7929824561403509,0.8713450292397661,0.8713450292397661,0.8713450292397661
GAT-ON,combined_30x30_6a_r05,Transfer 30x30 / 6 agents / 5%,combined,20260903,30,30,6,1125,0.05,45,855,0.8292397660818713,0,0,0,1125,1125,0,2250,375.0,0.8950562462995856,-851.494456410408,reports\three_model_ablation_2026-06-07\trajectories\GAT-ON_combined_30x30_6a_r05_seed_20260903.json,"[100, 112, 200, 281, 300, 500, 562, 750, 844, 1000, 1125]",0.6516730344379467,,0.2304093567251462,,0.4093567251461988,,0.5286549707602339,,0.7321637426900585,,,,0.8950562462995856,0.0,0.07334273624823695,56,1,0.8292397660818713,0.8292397660818713,0.256140350877193,0.5111111111111111,0.7789473684210526,0.8292397660818713,0.8292397660818713,0.8292397660818713,0.8292397660818713
GAT-CUAP,native_20x20_4a,Course-4 native 20x20 / 4 agents,course-native,20260431,20,20,4,500,0.05,20,380,1.0,1,1,1,166,130,36,632,158.0,0.4311377245508982,126.5592756960541,reports\three_model_ablation_2026-06-07\trajectories\GAT-CUAP_native_20x20_4a_seed_20260431.json,"[50, 100, 125, 200, 250, 300, 375, 500]",0.8917894736842105,0.48157894736842105,0.8631578947368421,0.9868421052631579,1.0,1.0,1.0,1.0,1.0,110,116,126,0.4311377245508982,0.8348214285714286,0.41842105263157897,50,0,,1.0,,,,,,,
GAT-CUAP,unseen_20x20_4a_r05,Unseen 20x20 / 4 agents / 5% obstacles,same-size,20260601,20,20,4,500,0.05,20,380,0.7052631578947368,0,0,0,500,500,0,500,125.0,0.8662674650698603,-409.3656232506037,reports\three_model_ablation_2026-06-07\trajectories\GAT-CUAP_unseen_20x20_4a_r05_seed_20260601.json,"[50, 100, 125, 200, 250, 300, 375, 500]",0.5067894736842106,0.13421052631578947,0.26052631578947366,0.3236842105263158,0.49473684210526314,0.6052631578947368,0.6973684210526315,0.7052631578947368,0.7052631578947368,,,,0.8662674650698603,0.0,0.0037313432835820895,50,1,0.7052631578947368,0.7052631578947368,,,,,,,
GAT-CUAP,unseen_20x20_4a_r05,Unseen 20x20 / 4 agents / 5% obstacles,same-size,20260602,20,20,4,500,0.05,20,380,1.0,1,1,1,176,149,27,670,167.5,0.4632768361581921,119.0675652679056,reports\three_model_ablation_2026-06-07\trajectories\GAT-CUAP_unseen_20x20_4a_r05_seed_20260602.json,"[50, 100, 125, 200, 250, 300, 375, 500]",0.8743684210526316,0.4052631578947368,0.7947368421052632,0.8842105263157894,1.0,1.0,1.0,1.0,1.0,128,137,145,0.4632768361581921,0.8125,0.4394736842105263,50,0,,1.0,,,,,,,
GAT-CUAP,unseen_20x20_4a_r05,Unseen 20x20 / 4 agents / 5% obstacles,same-size,20260603,20,20,4,500,0.05,20,380,1.0,1,1,1,176,135,41,610,152.5,0.4632768361581921,125.46322280168533,reports\three_model_ablation_2026-06-07\trajectories\GAT-CUAP_unseen_20x20_4a_r05_seed_20260603.json,"[50, 100, 125, 200, 250, 300, 375, 500]",0.8932210526315789,0.47368421052631576,0.9078947368421053,0.9894736842105263,1.0,1.0,1.0,1.0,1.0,99,109,132,0.4632768361581921,0.8798701298701299,0.3473684210526316,50,0,,1.0,,,,,,,
GAT-CUAP,unseen_20x20_4a_r05,Unseen 20x20 / 4 agents / 5% obstacles,same-size,20260604,20,20,4,500,0.05,20,380,1.0,1,1,1,210,176,34,810,202.5,0.5497630331753555,123.09861770831048,reports\three_model_ablation_2026-06-07\trajectories\GAT-CUAP_unseen_20x20_4a_r05_seed_20260604.json,"[50, 100, 125, 200, 250, 300, 375, 500]",0.8859947368421053,0.5,0.8289473684210527,0.9236842105263158,1.0,1.0,1.0,1.0,1.0,120,139,156,0.5497630331753555,0.9,0.6131578947368421,50,0,,1.0,,,,,,,
GAT-CUAP,unseen_20x20_4a_r05,Unseen 20x20 / 4 agents / 5% obstacles,same-size,20260605,20,20,4,500,0.05,20,380,1.0,1,1,1,196,176,20,744,186.0,0.5177664974619289,122.06217033974826,reports\three_model_ablation_2026-06-07\trajectories\GAT-CUAP_unseen_20x20_4a_r05_seed_20260605.json,"[50, 100, 125, 200, 250, 300, 375, 500]",0.8911105263157895,0.48947368421052634,0.8763157894736842,0.9763157894736842,1.0,1.0,1.0,1.0,1.0,106,113,136,0.5177664974619289,0.8972222222222223,0.5105263157894737,50,0,,1.0,,,,,,,
GAT-CUAP,stress_20x20_4a_r10,Obstacle stress 20x20 / 4 agents / 10%,obstacle-stress,20260611,20,20,4,500,0.1,40,360,0.9305555555555556,0,0,0,500,500,0,500,125.0,0.8328343313373253,-391.6687472611666,reports\three_model_ablation_2026-06-07\trajectories\GAT-CUAP_stress_20x20_4a_r10_seed_20260611.json,"[50, 100, 125, 200, 250, 300, 375, 500]",0.60005,0.14166666666666666,0.275,0.34444444444444444,0.5361111111111111,0.6583333333333333,0.7583333333333333,0.8944444444444445,0.9305555555555556,378,,,0.8328343313373253,0.9774590163934426,0.0029850746268656717,50,1,0.9305555555555556,0.9305555555555556,,,,,,,
GAT-CUAP,stress_20x20_4a_r10,Obstacle stress 20x20 / 4 agents / 10%,obstacle-stress,20260612,20,20,4,500,0.1,40,360,1.0,1,0,0,500,171,329,1084,271.0,0.8203592814371258,76.99993296386674,reports\three_model_ablation_2026-06-07\trajectories\GAT-CUAP_stress_20x20_4a_r10_seed_20260612.json,"[50, 100, 125, 200, 250, 300, 375, 500]",0.8819777777777779,0.5111111111111111,0.7888888888888889,0.9083333333333333,1.0,1.0,1.0,1.0,1.0,124,132,148,0.8203592814371258,0.976063829787234,0.5,50,0,,1.0,,,,,,,
GAT-CUAP,stress_20x20_4a_r10,Obstacle stress 20x20 / 4 agents / 10%,obstacle-stress,20260613,20,20,4,500,0.1,40,360,0.008333333333333333,0,0,0,500,500,0,2,0.5,0.9985029940119761,-323.90311309695244,reports\three_model_ablation_2026-06-07\trajectories\GAT-CUAP_stress_20x20_4a_r10_seed_20260613.json,"[50, 100, 125, 200, 250, 300, 375, 500]",0.008333333333333331,0.008333333333333333,0.008333333333333333,0.008333333333333333,0.008333333333333333,0.008333333333333333,0.008333333333333333,0.008333333333333333,0.008333333333333333,,,,0.9985029940119761,0.0,0.3333333333333333,50,1,0.008333333333333333,0.008333333333333333,,,,,,,
GAT-CUAP,stress_20x20_4a_r15,Obstacle stress 20x20 / 4 agents / 15%,obstacle-stress,20260621,20,20,4,500,0.15,60,340,0.7382352941176471,0,0,0,500,500,0,292,73.0,0.874750499001996,-473.3656223118305,reports\three_model_ablation_2026-06-07\trajectories\GAT-CUAP_stress_20x20_4a_r15_seed_20260621.json,"[50, 100, 125, 200, 250, 300, 375, 500]",0.5478411764705882,0.15,0.29705882352941176,0.36764705882352944,0.5676470588235294,0.6970588235294117,0.7382352941176471,0.7382352941176471,0.7382352941176471,,,,0.874750499001996,0.0,0.00398406374501992,50,1,0.7382352941176471,0.7382352941176471,,,,,,,
GAT-CUAP,stress_20x20_4a_r15,Obstacle stress 20x20 / 4 agents / 15%,obstacle-stress,20260622,20,20,4,500,0.15,60,340,0.9970588235294118,0,0,0,500,500,0,1978,494.5,0.8308383233532934,31.037499234080315,reports\three_model_ablation_2026-06-07\trajectories\GAT-CUAP_stress_20x20_4a_r15_seed_20260622.json,"[50, 100, 125, 200, 250, 300, 375, 500]",0.8615941176470586,0.36470588235294116,0.7411764705882353,0.9058823529411765,0.9970588235294118,0.9970588235294118,0.9970588235294118,0.9970588235294118,0.9970588235294118,125,132,168,0.8308383233532934,0.9793333333333333,0.35398230088495575,50,1,0.9970588235294118,0.9970588235294118,,,,,,,
GAT-CUAP,stress_20x20_4a_r15,Obstacle stress 20x20 / 4 agents / 15%,obstacle-stress,20260623,20,20,4,500,0.15,60,340,1.0,1,0,0,500,268,232,1327,331.75,0.8303393213572854,57.26624889858067,reports\three_model_ablation_2026-06-07\trajectories\GAT-CUAP_stress_20x20_4a_r15_seed_20260623.json,"[50, 100, 125, 200, 250, 300, 375, 500]",0.8753470588235294,0.5029411764705882,0.7823529411764706,0.9029411764705882,0.9823529411764705,0.9852941176470589,1.0,1.0,1.0,124,138,253,0.8303393213572854,0.9773936170212766,0.638235294117647,50,1,0.9823529411764705,0.9823529411764705,,,,,,,
GAT-CUAP,stress_20x20_4a_r20,Obstacle stress 20x20 / 4 agents / 20%,obstacle-stress,20260631,20,20,4,500,0.2,80,320,0.79375,0,0,0,500,500,0,500,125.0,0.873253493013972,-412.7593736946583,reports\three_model_ablation_2026-06-07\trajectories\GAT-CUAP_stress_20x20_4a_r20_seed_20260631.json,"[50, 100, 125, 200, 250, 300, 375, 500]",0.5730625,0.159375,0.309375,0.371875,0.578125,0.66875,0.778125,0.79375,0.79375,,,,0.873253493013972,0.0,0.003937007874015748,50,1,0.79375,0.79375,,,,,,,
GAT-CUAP,stress_20x20_4a_r20,Obstacle stress 20x20 / 4 agents / 20%,obstacle-stress,20260632,20,20,4,500,0.2,80,320,0.953125,0,0,0,500,500,0,1602,400.5,0.8478043912175649,-85.72187766060233,reports\three_model_ablation_2026-06-07\trajectories\GAT-CUAP_stress_20x20_4a_r20_seed_20260632.json,"[50, 100, 125, 200, 250, 300, 375, 500]",0.848625,0.509375,0.81875,0.85625,0.953125,0.953125,0.953125,0.953125,0.953125,143,154,,0.8478043912175649,0.988795518207283,0.35737704918032787,50,1,0.953125,0.953125,,,,,,,
GAT-CUAP,stress_20x20_4a_r20,Obstacle stress 20x20 / 4 agents / 20%,obstacle-stress,20260633,20,20,4,500,0.2,80,320,0.76875,0,0,0,500,500,0,1996,499.0,0.8772455089820359,13.301562875509262,reports\three_model_ablation_2026-06-07\trajectories\GAT-CUAP_stress_20x20_4a_r20_seed_20260633.json,"[50, 100, 125, 200, 250, 300, 375, 500]",0.70321875,0.49375,0.740625,0.76875,0.76875,0.76875,0.76875,0.76875,0.76875,,,,0.8772455089820359,0.0,0.18292682926829268,50,1,0.76875,0.76875,,,,,,,
GAT-CUAP,transfer_30x30_4a_r05,Transfer 30x30 / 4 agents / 5%,map-size,20260701,30,30,4,1125,0.05,45,855,1.0,1,0,0,1125,405,720,1700,425.0,0.8101687388987566,-240.7579076597467,reports\three_model_ablation_2026-06-07\trajectories\GAT-CUAP_transfer_30x30_4a_r05_seed_20260701.json,"[100, 112, 200, 281, 300, 500, 562, 750, 844, 1000, 1125]",0.8855963612735542,,0.4421052631578947,,0.8,,0.9403508771929825,,1.0,259,312,391,0.8101687388987566,0.9754618937644342,0.5076023391812865,56,0,,1.0,0.49707602339181284,0.92046783625731,1.0,1.0,1.0,1.0,1.0
GAT-CUAP,transfer_30x30_4a_r05,Transfer 30x30 / 4 agents / 5%,map-size,20260702,30,30,4,1125,0.05,45,855,1.0,1,1,1,486,435,51,1866,466.5,0.561088295687885,214.832442084793,reports\three_model_ablation_2026-06-07\trajectories\GAT-CUAP_transfer_30x30_4a_r05_seed_20260702.json,"[100, 112, 200, 281, 300, 500, 562, 750, 844, 1000, 1125]",0.8741489278752436,,0.39883040935672515,,0.7345029239766082,,0.9228070175438596,,1.0,272,340,384,0.561088295687885,0.9007009345794392,0.5052631578947369,56,0,,1.0,0.43157894736842106,0.9076023391812865,1.0,1.0,1.0,1.0,1.0
GAT-CUAP,transfer_30x30_4a_r05,Transfer 30x30 / 4 agents / 5%,map-size,20260703,30,30,4,1125,0.05,45,855,1.0,1,1,1,434,387,47,1682,420.5,0.5086206896551724,224.9046838725917,reports\three_model_ablation_2026-06-07\trajectories\GAT-CUAP_transfer_30x30_4a_r05_seed_20260703.json,"[100, 112, 200, 281, 300, 500, 562, 750, 844, 1000, 1125]",0.8822809616634177,,0.43508771929824563,,0.7426900584795322,,0.952046783625731,,1.0,270,298,345,0.5086206896551724,0.8704268292682927,0.32280701754385965,56,0,,1.0,0.4783625730994152,0.9169590643274854,1.0,1.0,1.0,1.0,1.0
GAT-CUAP,agents_20x20_6a_r05,Transfer 20x20 / 6 agents / 5%,agent-count,20260801,20,20,6,500,0.05,20,380,1.0,1,1,1,304,267,37,588,98.0,0.7923497267759563,-129.29339847993106,reports\three_model_ablation_2026-06-07\trajectories\GAT-CUAP_agents_20x20_6a_r05_seed_20260801.json,"[50, 100, 125, 200, 250, 300, 375, 500]",0.7867526315789474,0.2657894736842105,0.5131578947368421,0.5763157894736842,0.8657894736842106,0.9894736842105263,1.0,1.0,1.0,210,225,261,0.7923497267759563,0.9326241134751773,0.2236842105263158,50,0,,1.0,,,,,,,
GAT-CUAP,agents_20x20_6a_r05,Transfer 20x20 / 6 agents / 5%,agent-count,20260802,20,20,6,500,0.05,20,380,1.0,1,1,1,330,307,23,646,107.66666666666667,0.8086606243705942,-165.50638137431815,reports\three_model_ablation_2026-06-07\trajectories\GAT-CUAP_agents_20x20_6a_r05_seed_20260802.json,"[50, 100, 125, 200, 250, 300, 375, 500]",0.7835368421052631,0.26052631578947366,0.5157894736842106,0.6368421052631579,0.8552631578947368,0.9289473684210526,0.9921052631578947,1.0,1.0,220,262,300,0.8086606243705942,0.9424242424242424,0.4921052631578947,50,0,,1.0,,,,,,,
GAT-CUAP,agents_20x20_6a_r05,Transfer 20x20 / 6 agents / 5%,agent-count,20260803,20,20,6,500,0.05,20,380,0.9763157894736842,0,0,0,500,500,0,998,166.33333333333334,0.8765801729873586,-368.51250779628754,reports\three_model_ablation_2026-06-07\trajectories\GAT-CUAP_agents_20x20_6a_r05_seed_20260803.json,"[50, 100, 125, 200, 250, 300, 375, 500]",0.765821052631579,0.24736842105263157,0.48157894736842105,0.6131578947368421,0.8315789473684211,0.9710526315789474,0.9763157894736842,0.9763157894736842,0.9763157894736842,226,239,,0.8765801729873586,0.982360097323601,0.33692722371967654,50,1,0.9763157894736842,0.9763157894736842,,,,,,,
GAT-CUAP,combined_30x30_6a_r05,Transfer 30x30 / 6 agents / 5%,combined,20260901,30,30,6,1125,0.05,45,855,0.9812865497076023,0,0,0,1125,1125,0,2250,375.0,0.875814091178212,-830.9569379687309,reports\three_model_ablation_2026-06-07\trajectories\GAT-CUAP_combined_30x30_6a_r05_seed_20260901.json,"[100, 112, 200, 281, 300, 500, 562, 750, 844, 1000, 1125]",0.7443638726445744,,0.2198830409356725,,0.4128654970760234,,0.5730994152046783,,0.808187134502924,570,631,,0.875814091178212,0.9792792792792793,0.4374255065554231,56,1,0.9812865497076023,0.9812865497076023,0.2409356725146199,0.5309941520467836,0.887719298245614,0.9812865497076023,0.9812865497076023,0.9812865497076023,0.9812865497076023
GAT-CUAP,combined_30x30_6a_r05,Transfer 30x30 / 6 agents / 5%,combined,20260902,30,30,6,1125,0.05,45,855,0.4853801169590643,0,0,0,1125,1125,0,1125,187.5,0.9385731201894613,-1114.9798804819584,reports\three_model_ablation_2026-06-07\trajectories\GAT-CUAP_combined_30x30_6a_r05_seed_20260902.json,"[100, 112, 200, 281, 300, 500, 562, 750, 844, 1000, 1125]",0.3944025990903184,,0.11812865497076024,,0.23391812865497075,,0.34035087719298246,,0.4853801169590643,,,,0.9385731201894613,0.0,0.0024096385542168677,56,1,0.4853801169590643,0.4853801169590643,0.13216374269005848,0.3216374269005848,0.4853801169590643,0.4853801169590643,0.4853801169590643,0.4853801169590643,0.4853801169590643
GAT-CUAP,combined_30x30_6a_r05,Transfer 30x30 / 6 agents / 5%,combined,20260903,30,30,6,1125,0.05,45,855,0.9836257309941521,0,0,0,1125,1125,0,1142,190.33333333333334,0.8755180580224985,-1040.3513919711113,reports\three_model_ablation_2026-06-07\trajectories\GAT-CUAP_combined_30x30_6a_r05_seed_20260903.json,"[100, 112, 200, 281, 300, 500, 562, 750, 844, 1000, 1125]",0.7621063027940221,,0.21169590643274855,,0.4,,0.6058479532163743,,0.9005847953216374,500,543,,0.8755180580224985,0.9810666666666666,0.18549346016646848,56,1,0.9836257309941521,0.9836257309941521,0.23508771929824562,0.5707602339181287,0.9777777777777777,0.9836257309941521,0.9836257309941521,0.9836257309941521,0.9836257309941521
